Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Gooise Meren;G1942;10281;GROENLINKS;2926;3;
Gooise Meren;G1942;10281;Partij van de Arbeid (P.v.d.A.);2499;3;
Gooise Meren;G1942;10281;CDA;2395;3;
Gooise Meren;G1942;10281;50PLUS;2273;2;
Gooise Meren;G1942;10281;ChristenUnie;771;1;
Gooise Meren;G1942;10281;Behoud Oud Valkeveen;127;;
Gorinchem;G0512;10942;Stadsbelang;2563;5;
Gorinchem;G0512;10942;DemocratenGorinchem;2376;4;
Gorinchem;G0512;10942;VVD;1555;3;
Gorinchem;G0512;10942;Partij van de Arbeid (P.v.d.A.);1550;3;
Gorinchem;G0512;10942;ChristenUnie-SGP;1430;2;
Gorinchem;G0512;10942;CDA;1296;2;
Gorinchem;G0512;10942;SP (Socialistische Partij);1167;2;
Gorinchem;G0512;10942;Democraten 66 (D66);1038;2;
Gorinchem;G0512;10942;GROENLINKS;918;1;
Gorinchem;G0512;10942;Gorcum Actief;840;1;
Gorinchem;G0512;10942;JEZUS LEEFT;66;;
Gouda;G0513;10302;Democraten 66 (D66);3784;4;
Gouda;G0513;10302;ChristenUnie;3524;4;
Gouda;G0513;10302;Partij van de Arbeid (P.v.d.A.);3279;4;
Gouda;G0513;10302;VVD;3278;4;
Gouda;G0513;10302;CDA;3165;4;
Gouda;G0513;10302;Gouda Positief;3106;3;
Gouda;G0513;10302;GROENLINKS;3065;3;
Gouda;G0513;10302;Gouda's 50+ partij;2427;3;
Gouda;G0513;10302;Staatkundig Gereformeerde Partij (SGP);2048;2;
Gouda;G0513;10302;Gemeentebelangen Gouda;1596;2;
Gouda;G0513;10302;SP (Socialistische Partij);1545;1;
Gouda;G0513;10302;Partij voor de Dieren;1303;1;
Gouda;G0513;10302;JEZUS LEEFT;100;;
Grave;G0786;10165;Lokale Partij Grave;2185;6;
Grave;G0786;10165;CDA;950;3;
Grave;G0786;10165;Keerpunt 2010;889;2;
Grave;G0786;10165;Verenigd Progressief Grave;775;2;
Grave;G0786;10165;VVD;456;1;
Grave;G0786;10165;Democraten 66 (D66);432;1;
Gulpen-Wittem;G1729;11032;PRO Gulpen-Wittem;2481;5;
Gulpen-Wittem;G1729;11032;CDA;2210;4;
Gulpen-Wittem;G1729;11032;Fractie Franssen;1832;3;
Gulpen-Wittem;G1729;11032;Balans Gulpen-Wittem;1528;3;
Haaksbergen;G0158;11435;CDA;2956;5;
Haaksbergen;G0158;11435;Dé Actieve Partij Haaksbergen (DAP);2090;4;
Haaksbergen;G0158;11435;VVD;1875;3;
Haaksbergen;G0158;11435;Democraten 66 (D66);1180;2;
Haaksbergen;G0158;11435;Partij van de Arbeid (P.v.d.A.);1068;2;
Haaksbergen;G0158;11435;Leefbaar Haaksbergen;1068;2;
Haaksbergen;G0158;11435;G.G.H.;978;1;
Haaren;G0788;11155;Progressief '96;1997;5;
Haaren;G0788;11155;Samenwerking '95;1850;4;
Haaren;G0788;11155;CDA;1511;4;
Haaren;G0788;11155;VVD;697;2;
Haarlem;G0392;10357;GROENLINKS;13474;9;
Haarlem;G0392;10357;Partij van de Arbeid (P.v.d.A.);9129;6;
Haarlem;G0392;10357;VVD;8795;5;
Haarlem;G0392;10357;Democraten 66 (D66);8390;5;
Haarlem;G0392;10357;CDA;6848;4;
Haarlem;G0392;10357;SP (Socialistische Partij);4261;2;
Haarlem;G0392;10357;Trots op Nederland (TROTS);4004;2;
Haarlem;G0392;10357;OPHaarlem;3087;2;
Haarlem;G0392;10357;Actiepartij;2727;1;
Haarlem;G0392;10357;Jouw Haarlem;2655;1;
Haarlem;G0392;10357;Hart voor Haarlem;2526;1;
Haarlem;G0392;10357;ChristenUnie;1791;1;
Halderberge;G1655;10397;VVD;3228;6;
Halderberge;G1655;10397;Lokaal Halderberge;2533;5;
Halderberge;G1655;10397;CDA;2480;4;
Halderberge;G1655;10397;WOS;1517;3;
Halderberge;G1655;10397;Progressief Halderb. (PvdA , D66, GROENLINKS);1377;2;
Halderberge;G1655;10397;Voor De Gemeenschap;725;1;
Hardenberg;G0160;10174;CDA;8702;11;
Hardenberg;G0160;10174;ChristenUnie;5159;6;
Hardenberg;G0160;10174;OpKoers.nu;3863;5;
Hardenberg;G0160;10174;VVD;3047;4;
Hardenberg;G0160;10174;Partij van de Arbeid (P.v.d.A.);2219;3;
Hardenberg;G0160;10174;50PLUS;1945;2;
Hardenberg;G0160;10174;GROENLINKS;1379;1;
Hardenberg;G0160;10174;Democraten 66 (D66);1082;1;
Hardenberg;G0160;10174;Staatkundig Gereformeerde Partij (SGP);677;;
Harderwijk;G0243;10786;Harderwijk Anders;4146;6;
Harderwijk;G0243;10786;VVD;4070;6;
Harderwijk;G0243;10786;ChristenUnie;3721;5;
Harderwijk;G0243;10786;CDA;2507;4;
Harderwijk;G0243;10786;Democraten 66 (D66);1903;3;
Harderwijk;G0243;10786;Partij van de Arbeid (P.v.d.A.);1470;2;
Harderwijk;G0243;10786;GROENLINKS;1241;1;
Harderwijk;G0243;10786;GEMEENTEBELANG HARDERWIJK/HIERDEN;1235;1;
Harderwijk;G0243;10786;Staatkundig Gereformeerde Partij (SGP);829;1;
Harderwijk;G0243;10786;Wij Harderwijk;439;;
Harderwijk;G0243;10786;Blanco lijst 9;243;;
Hardinxveld-Giessendam;G0523;10167;Transparante partij voor Algemeen Belang(T@B);2532;5;
Hardinxveld-Giessendam;G0523;10167;Staatkundig Gereformeerde Partij (SGP);2313;4;
Hardinxveld-Giessendam;G0523;10167;ChristenUnie;2048;4;
Hardinxveld-Giessendam;G0523;10167;Partij van de Arbeid (P.v.d.A.);1015;2;
Hardinxveld-Giessendam;G0523;10167;CDA;959;2;
Hardinxveld-Giessendam;G0523;10167;JEZUS LEEFT;44;;
Harlingen;G0072;10909;Partij van de Arbeid (P.v.d.A.);1834;5;
Harlingen;G0072;10909;CDA;1068;3;
Harlingen;G0072;10909;Harlinger Belang;939;2;
Harlingen;G0072;10909;VVD;898;2;
Harlingen;G0072;10909;WAD'N PARTIJ Harlingen;517;1;
Harlingen;G0072;10909;GROENLINKS;507;1;
Harlingen;G0072;10909;HOOP;467;1;
Harlingen;G0072;10909;Democraten 66 (D66);443;1;
Harlingen;G0072;10909;ChristenUnie;322;1;
Hattem;G0244;10673;ChristenUnie;1736;4;
Hattem;G0244;10673;CDA;1456;4;
Hattem;G0244;10673;Partij van de Arbeid (P.v.d.A.);1118;3;
Hattem;G0244;10673;VVD;1025;2;
Hattem;G0244;10673;Democraten 66 (D66);876;2;
Heemskerk;G0396;10679;Heemskerk Lokaal;3166;5;
Heemskerk;G0396;10679;Liberaal Heemskerk;2618;4;
Heemskerk;G0396;10679;CDA;2542;4;
Heemskerk;G0396;10679;VVD;2131;4;
Heemskerk;G0396;10679;GROENLINKS;1936;3;
Heemskerk;G0396;10679;Democraten 66 (D66);1736;3;
Heemskerk;G0396;10679;Partij van de Arbeid (P.v.d.A.);1372;2;
Heemskerk;G0396;10679;ChristenUnie;413;;
Heemstede;G0397;11288;Heemsteeds Burger Belang;4139;7;
Heemstede;G0397;11288;VVD;3137;5;
Heemstede;G0397;11288;Democraten 66 (D66);2223;3;
Heemstede;G0397;11288;GROENLINKS;1912;3;
Heemstede;G0397;11288;CDA;1310;2;
Heemstede;G0397;11288;Partij van de Arbeid (P.v.d.A.);1037;1;
Heerde;G0246;10291;ChristenUnie-SGP;2156;4;
Heerde;G0246;10291;CDA;2025;4;
Heerde;G0246;10291;Gemeentebelang-Boeren Partij (GBP);1390;3;
Heerde;G0246;10291;VVD;1188;2;
Heerde;G0246;10291;Democraten 66 (D66)/GROENLINKS;1101;2;
Heerde;G0246;10291;Partij van de Arbeid (P.v.d.A.);1085;2;
Heerenveen;G0074;10680;Partij van de Arbeid (P.v.d.A.);4045;6;
Heerenveen;G0074;10680;VVD;3181;5;
Heerenveen;G0074;10680;CDA;3025;5;
Heerenveen;G0074;10680;FNP;2232;3;
Heerenveen;G0074;10680;GROENLINKS;2129;3;
Heerenveen;G0074;10680;GB Heerenveen;2126;3;
Heerenveen;G0074;10680;Democraten 66 (D66);1798;2;
Heerenveen;G0074;10680;SP (Socialistische Partij);1375;2;
Heerenveen;G0074;10680;ChristenUnie;1188;1;
Heerenveen;G0074;10680;Blanco lijst 9;844;1;
Heerhugowaard;G0398;10752;Heerhugowaardse Onafhankelijke Partij (HOP);4601;7;
Heerhugowaard;G0398;10752;Senioren HHW;3309;5;
Heerhugowaard;G0398;10752;VVD;3083;5;
Heerhugowaard;G0398;10752;CDA;2645;4;
Heerhugowaard;G0398;10752;Democraten 66 (D66);1902;3;
Heerhugowaard;G0398;10752;GROENLINKS;1625;2;
Heerhugowaard;G0398;10752;Nederland Duurzaam;1417;2;
Heerhugowaard;G0398;10752;Partij van de Arbeid (P.v.d.A.);1318;2;
Heerhugowaard;G0398;10752;ChristenUnie;668;1;
Heerhugowaard;G0398;10752;PP Recht & Eerlijk;561;;
Heerhugowaard;G0398;10752;Partij voor Iedereen;301;;
Heerlen;G0917;10902;SP (Socialistische Partij);7801;10;
Heerlen;G0917;10902;OPH (Ouderen Partij Heerlen);5431;7;
Heerlen;G0917;10902;CDA;3253;4;
Heerlen;G0917;10902;Hart-Leers;2576;3;
Heerlen;G0917;10902;Partij Hoensbroeks Belang;2297;3;
Heerlen;G0917;10902;VVD;2285;2;
Heerlen;G0917;10902;Democraten 66 (D66);2193;2;
Heerlen;G0917;10902;Partij voor de Dieren;1633;2;
Heerlen;G0917;10902;Stadspartij;1573;2;
Heerlen;G0917;10902;GROENLINKS;1309;1;
Heerlen;G0917;10902;Partij van de Arbeid (P.v.d.A.);1199;1;
Heerlen;G0917;10902;Blanco lijst 11;142;;
Heeze-Leende;G1658;10462;Lokaal Heeze-Leende;1705;4;
Heeze-Leende;G1658;10462;CDA;1647;4;
Heeze-Leende;G1658;10462;VVD;1088;3;
Heeze-Leende;G1658;10462;Partij Voor Oud en Jong-GroenLinks;1035;2;
Heeze-Leende;G1658;10462;Algemeen belang Heeze-Leende (AbHL);658;2;
Heeze-Leende;G1658;10462;Democraten 66 (D66);581;1;
Heeze-Leende;G1658;10462;Partij van de Arbeid (P.v.d.A.);569;1;
Heeze-Leende;G1658;10462;De Lokale Liberale Partij;295;;
Heiloo;G0399;10793;Heiloo-2000;2229;4;
Heiloo;G0399;10793;VVD;2176;4;
Heiloo;G0399;10793;Democraten 66 (D66);1798;3;
Heiloo;G0399;10793;CDA;1621;2;
Heiloo;G0399;10793;Partij van de Arbeid (P.v.d.A.);1319;2;
Heiloo;G0399;10793;Gemeentebelangen Heiloo;1097;2;
Heiloo;G0399;10793;Nieuwe Communistische Partij - NCPN;882;1;
Heiloo;G0399;10793;Heiloo Lokaal;733;1;
Hellendoorn;G0163;10806;Lokaal Hellendoorn;5437;8;
Hellendoorn;G0163;10806;CDA;4703;7;
Hellendoorn;G0163;10806;VVD;1925;3;
Hellendoorn;G0163;10806;GROENLINKS;1882;2;
Hellendoorn;G0163;10806;ChristenUnie;1735;2;
Hellendoorn;G0163;10806;Democraten 66 (D66);1459;2;
Hellendoorn;G0163;10806;Partij van de Arbeid (P.v.d.A.);763;1;
Hellevoetsluis;G0530;11078;Inwonersbelang Hellevoetsluis;6767;12;
Hellevoetsluis;G0530;11078;VVD;3430;6;
Hellevoetsluis;G0530;11078;CDA;1925;3;
Hellevoetsluis;G0530;11078;GROENLINKS;1507;2;
Hellevoetsluis;G0530;11078;Partij van de Arbeid (P.v.d.A.);1117;1;
Hellevoetsluis;G0530;11078;Democraten 66 (D66);618;1;
Helmond;G0794;10932;GROENLINKS;4225;6;
Helmond;G0794;10932;CDA;4201;5;
Helmond;G0794;10932;SP (Socialistische Partij);3777;5;
Helmond;G0794;10932;VVD;3609;5;
Helmond;G0794;10932;Lokaal sterk;2283;3;
Helmond;G0794;10932;50PLUS;2265;3;
Helmond;G0794;10932;HELDER HELMOND;2170;3;
Helmond;G0794;10932;Democraten 66 (D66);2169;3;
Helmond;G0794;10932;Partij van de Arbeid (P.v.d.A.);1774;2;
Helmond;G0794;10932;Helmond Aktief;1213;1;
Helmond;G0794;10932;plan!;1018;1;
Helmond;G0794;10932;ChristenUnie;625;;
Helmond;G0794;10932;VKM Leo Broers;271;;
Hendrik-Ido-Ambacht;G0531;10416;SGP-ChristenUnie;3804;7;
Hendrik-Ido-Ambacht;G0531;10416;Gemeente Belangen;2986;5;
Hendrik-Ido-Ambacht;G0531;10416;CDA;1722;3;
Hendrik-Ido-Ambacht;G0531;10416;VVD;1552;3;
Hendrik-Ido-Ambacht;G0531;10416;Democraten 66 (D66);1289;2;
Hendrik-Ido-Ambacht;G0531;10416;Partij van de Arbeid (P.v.d.A.);881;1;
Hendrik-Ido-Ambacht;G0531;10416;A.U.B.;715;1;
Hendrik-Ido-Ambacht;G0531;10416;Echt Voor Ambacht (E.V.A.);508;1;
Hengelo;G0164;10907;Pro Hengelo;5336;6;
Hengelo;G0164;10907;VVD;5190;6;
Hengelo;G0164;10907;SP (Socialistische Partij);4963;5;
Hengelo;G0164;10907;CDA;3611;4;
Hengelo;G0164;10907;LokaalHengelo;3363;3;
Hengelo;G0164;10907;Democraten 66 (D66);3120;3;
Hengelo;G0164;10907;Burger Belangen;2675;3;
Hengelo;G0164;10907;Partij van de Arbeid (P.v.d.A.);2181;2;
Hengelo;G0164;10907;GROENLINKS;1947;2;
Hengelo;G0164;10907;PVV (Partij voor de Vrijheid);1839;2;
Hengelo;G0164;10907;ChristenUnie;1180;1;
Hengelo;G0164;10907;DFH;530;;
Heumen;G0252;10600;Democraten Gemeente Heumen;2742;5;
Heumen;G0252;10600;VVD;1429;3;
Heumen;G0252;10600;CDA;1337;3;
Heumen;G0252;10600;GROENLINKS;1301;3;
Heumen;G0252;10600;Democraten 66 (D66);802;2;
Heumen;G0252;10600;Partij van de Arbeid (P.v.d.A.);684;1;
Heusden;G0797;10307;D.M.P. Heusden;4433;7;
Heusden;G0797;10307;Gemeentebelangen;3401;5;
Heusden;G0797;10307;Heusden Transparant;2499;4;
Heusden;G0797;10307;VVD;2011;3;
Heusden;G0797;10307;Heusden één;1791;3;
Heusden;G0797;10307;CDA;1490;2;
Heusden;G0797;10307;GROENLINKS;1067;1;
Heusden;G0797;10307;Democraten 66 (D66);1025;1;
Heusden;G0797;10307;Partij van de Arbeid (P.v.d.A.);608;1;
Hillegom;G0534;11236;BEVOLKINGSBELANGEN HILLEGOM (BBH);3516;8;
Hillegom;G0534;11236;CDA;1804;4;
Hillegom;G0534;11236;Bloeiend Hillegom;1298;3;
Hillegom;G0534;11236;VVD;908;2;
Hillegom;G0534;11236;Democraten 66 (D66);853;1;
Hillegom;G0534;11236;GROENLINKS;755;1;
Hillegom;G0534;11236;Partij van de Arbeid (P.v.d.A.);382;;
Hilvarenbeek;G0798;11297;HOI Werkt;3035;7;
Hilvarenbeek;G0798;11297;Gemeenschapslijst;2003;4;
Hilvarenbeek;G0798;11297;VVD;1366;3;
Hilvarenbeek;G0798;11297;CDA;1357;3;
Hilversum;G0402;11285;Hart voor Hilversum;8045;8;
Hilversum;G0402;11285;Democraten 66 (D66);7208;7;
Hilversum;G0402;11285;VVD;6173;6;
Hilversum;G0402;11285;GROENLINKS;5008;5;
Hilversum;G0402;11285;CDA;3697;4;
Hilversum;G0402;11285;SP (Socialistische Partij);2335;2;
Hilversum;G0402;11285;Partij van de Arbeid (P.v.d.A.);1953;2;
Hilversum;G0402;11285;ChristenUnie;1808;2;
Hilversum;G0402;11285;Leefbaar Hilversum;1585;1;
Hilversum;G0402;11285;Hilversum1;741;;
Hof van Twente;G1735;10076;CDA;5972;9;
Hof van Twente;G1735;10076;VVD;2988;4;
Hof van Twente;G1735;10076;Partij van de Arbeid (P.v.d.A.);2641;4;
Hof van Twente;G1735;10076;Gemeente Belangen;2145;3;
Hof van Twente;G1735;10076;Democraten 66 (D66);1593;2;
Hof van Twente;G1735;10076;SP (Socialistische Partij);1228;2;
Hof van Twente;G1735;10076;GROENLINKS;883;1;
Hollands Kroon;G1911;10344;Senioren Hollands Kroon;3969;7;
Hollands Kroon;G1911;10344;VVD;3264;5;
Hollands Kroon;G1911;10344;CDA;3158;5;
Hollands Kroon;G1911;10344;OHK (Onafhankelijk Hollands Kroon);1894;3;
Hollands Kroon;G1911;10344;Partij van de Arbeid (P.v.d.A.);1507;2;
Hollands Kroon;G1911;10344;GROENLINKS;1211;2;
Hollands Kroon;G1911;10344;Democraten 66 (D66);1204;2;
Hollands Kroon;G1911;10344;ChristenUnie;993;1;
Hollands Kroon;G1911;10344;LADA (Democratie Anders);939;1;
Hollands Kroon;G1911;10344;ANDERS !;840;1;
Hoogeveen;G0118;10839;Gemeentebelangen Hoogeveen e.o.;5709;8;
Hoogeveen;G0118;10839;CDA;4861;7;
Hoogeveen;G0118;10839;VVD;2597;4;
Hoogeveen;G0118;10839;ChristenUnie;2452;3;
Hoogeveen;G0118;10839;SP (Socialistische Partij);2055;3;
Hoogeveen;G0118;10839;Partij van de Arbeid (P.v.d.A.);1940;2;
Hoogeveen;G0118;10839;Democraten 66 (D66);1426;2;
Hoogeveen;G0118;10839;GROENLINKS;1132;1;
Hoogeveen;G0118;10839;Staatkundig Gereformeerde Partij (SGP);678;1;
Hoorn;G0405;11392;VVD;3792;5;
Hoorn;G0405;11392;GROENLINKS;3221;4;
Hoorn;G0405;11392;CDA;3039;4;
Hoorn;G0405;11392;Fractie Tonnaer;3034;4;
Hoorn;G0405;11392;Partij van de Arbeid (P.v.d.A.);2677;3;
Hoorn;G0405;11392;Democraten 66 (D66);2189;3;
Hoorn;G0405;11392;Hoornse Onafhankelijke Partij (HOP);2063;2;
Hoorn;G0405;11392;VOCHoorn;1985;2;
Hoorn;G0405;11392;Sociaal Hoorn;1685;2;
Hoorn;G0405;11392;Hoornse Senioren Partij (HSP);1471;2;
Hoorn;G0405;11392;Hoorn Lokaal;1281;1;
Hoorn;G0405;11392;Hoorns Belang;1276;1;
Hoorn;G0405;11392;De Realistische Partij (DRP);824;1;
Hoorn;G0405;11392;ChristenUnie;820;1;
Horst aan de Maas;G1507;11108;CDA;7087;10;
Horst aan de Maas;G1507;11108;Essentie;3356;5;
Horst aan de Maas;G1507;11108;D66/GROENLINKS;2749;4;
Horst aan de Maas;G1507;11108;SP (Socialistische Partij);2676;4;
Horst aan de Maas;G1507;11108;Partij van de Arbeid (P.v.d.A.);1968;2;
Horst aan de Maas;G1507;11108;VVD;1375;2;
Houten;G0321;10230;CDA;4157;5;
Houten;G0321;10230;GROENLINKS;3691;5;
Houten;G0321;10230;Inwonerspartij Toekomst Houten;3643;5;
Houten;G0321;10230;VVD;3164;4;
Houten;G0321;10230;Democraten 66 (D66);2627;3;
Houten;G0321;10230;ChristenUnie;1707;2;
Houten;G0321;10230;Partij van de Arbeid (P.v.d.A.);1530;2;
Houten;G0321;10230;Staatkundig Gereformeerde Partij (SGP);1422;2;
Houten;G0321;10230;Houten Anders! (HA!);1385;1;
Huizen;G0406;11170;VVD;4284;6;
Huizen;G0406;11170;Dorpsbelangen Huizen;2451;3;
Huizen;G0406;11170;CDA;2395;3;
Huizen;G0406;11170;Democraten 66 (D66);2155;3;
Huizen;G0406;11170;Partij van de Arbeid (P.v.d.A.);1910;3;
Huizen;G0406;11170;GROENLINKS;1894;3;
Huizen;G0406;11170;Leefbaar Huizen;1874;3;
Huizen;G0406;11170;ChristenUnie;1778;2;
Huizen;G0406;11170;Staatkundig Gereformeerde Partij (SGP);668;1;
Huizen;G0406;11170;Healthy Earth;115;;
Hulst;G0677;11408;Algemeen Belang Groot Hulst;3472;7;
Hulst;G0677;11408;CDA;1963;4;
Hulst;G0677;11408;Groot Hontenisse;1542;3;
Hulst;G0677;11408;Partij van de Arbeid (P.v.d.A.);1405;2;
Hulst;G0677;11408;HulstPLUS;1314;2;
Hulst;G0677;11408;VVD;1169;2;
Hulst;G0677;11408;SP (Socialistische Partij);752;1;
Hulst;G0677;11408;PROGRESSIEF HULST;459;;
Hulst;G0677;11408;GROENLINKS;427;;
Hulst;G0677;11408;Democraten 66 (D66);382;;
IJsselstein;G0353;10152;LDIJ (Lokale Democraten IJsselstein);4024;7;
IJsselstein;G0353;10152;VVD;3292;6;
IJsselstein;G0353;10152;CDA;1713;3;
IJsselstein;G0353;10152;Democraten 66 (D66);1651;3;
IJsselstein;G0353;10152;GROENLINKS;1499;2;
IJsselstein;G0353;10152;ChristenUnie;851;1;
IJsselstein;G0353;10152;Partij van de Arbeid (P.v.d.A.);732;1;
Kaag en Braassem;G1884;10349;PRO Kaag en Braassem;3234;6;
Kaag en Braassem;G1884;10349;Samen voor Kaag & Braassem;3176;6;
Kaag en Braassem;G1884;10349;CDA;2383;4;
Kaag en Braassem;G1884;10349;Democraten 66 (D66);1804;3;
Kaag en Braassem;G1884;10349;VVD;1426;2;
Kampen;G0166;10253;ChristenUnie;5260;6;
Kampen;G0166;10253;Gemeente Belang Kampen;3854;5;
Kampen;G0166;10253;CDA;3782;4;
Kampen;G0166;10253;Staatkundig Gereformeerde Partij (SGP);3498;4;
Kampen;G0166;10253;GROENLINKS;3101;4;
Kampen;G0166;10253;VVD;2691;3;
Kampen;G0166;10253;Kampen Sociaal;1991;2;
Kampen;G0166;10253;Partij van de Arbeid (P.v.d.A.);1653;2;
Kampen;G0166;10253;Democraten 66 (D66);1506;1;
Kapelle;G0678;11223;VVD;1708;4;
Kapelle;G0678;11223;Gemeentebelang;1498;3;
Kapelle;G0678;11223;Staatkundig Gereformeerde Partij (SGP);1103;2;
Kapelle;G0678;11223;CDA;928;2;
Kapelle;G0678;11223;Partij van de Arbeid (P.v.d.A.);673;2;
Kapelle;G0678;11223;ChristenUnie;522;1;
Kapelle;G0678;11223;Democraten 66 (D66);448;1;
Katwijk;G0537;10707;CDA;5825;7;
Katwijk;G0537;10707;ChristenUnie;4237;5;
Katwijk;G0537;10707;Staatkundig Gereformeerde Partij (SGP);4055;5;
Katwijk;G0537;10707;GemeenteBelangen (GB);3031;3;
Katwijk;G0537;10707;Hart Voor Katwijk;3007;3;
Katwijk;G0537;10707;DURF;2893;3;
Katwijk;G0537;10707;VVD;2648;3;
Katwijk;G0537;10707;Partij van de Arbeid (P.v.d.A.);2040;2;
Katwijk;G0537;10707;KiesKatwijk;1051;1;
Katwijk;G0537;10707;Democraten 66 (D66);834;1;
Katwijk;G0537;10707;De Lokalen (DL);788;;
Katwijk;G0537;10707;JEZUS LEEFT;213;;
Kerkrade;G0928;10313;Burgerbelangen;5372;10;
Kerkrade;G0928;10313;Ons Kerkrade;2607;4;
Kerkrade;G0928;10313;Partij van de Arbeid (P.v.d.A.);2182;4;
Kerkrade;G0928;10313;SP (Socialistische Partij);1878;3;
Kerkrade;G0928;10313;Lokaal Alternatief;1601;3;
Kerkrade;G0928;10313;CDA;1380;2;
Kerkrade;G0928;10313;VVD;1066;2;
Kerkrade;G0928;10313;Ouderenpartij Kerkrade;938;1;
Kerkrade;G0928;10313;GROENLINKS;520;;
Kerkrade;G0928;10313;Democraten 66 (D66);450;;
Kerkrade;G0928;10313;K.O.E.;68;;
Koggenland;G1598;10354;VVD;2832;6;
Koggenland;G1598;10354;CDA;2751;5;
Koggenland;G1598;10354;GEMEENTE BELANGEN KOGGENLAND;1590;3;
Koggenland;G1598;10354;Partij van de Arbeid - GROENLINKS;1461;3;
Koggenland;G1598;10354;Welzijn Koggenland;940;2;
Koggenland;G1598;10354;OK(é) Partij;438;;
Koggenland;G1598;10354;Progressief Koggenland (PK);369;;
Krimpen aan den IJssel;G0542;10859;Stem van Krimpen;3282;5;
Krimpen aan den IJssel;G0542;10859;Staatkundig Gereformeerde Partij (SGP);3269;5;
Krimpen aan den IJssel;G0542;10859;Leefbaar Krimpen;3204;5;
Krimpen aan den IJssel;G0542;10859;VVD;1232;2;
Krimpen aan den IJssel;G0542;10859;CDA;1114;1;
Krimpen aan den IJssel;G0542;10859;ChristenUnie;1068;1;
Krimpen aan den IJssel;G0542;10859;Partij van de Arbeid (P.v.d.A.);803;1;
Krimpen aan den IJssel;G0542;10859;Democraten 66 (D66);589;1;
Krimpen aan den IJssel;G0542;10859;GROENLINKS;572;;
Krimpenerwaard;G1931;10050;Gemeente Belang Krimpenerwaard (VGBK);5859;7;
Krimpenerwaard;G1931;10050;VVD;3807;4;
Krimpenerwaard;G1931;10050;Staatkundig Gereformeerde Partij (SGP);3670;4;
Krimpenerwaard;G1931;10050;CDA;3100;3;
Krimpenerwaard;G1931;10050;Pro Krimpenerwaard;2566;3;
Krimpenerwaard;G1931;10050;Lokaal op 1;2488;3;
Krimpenerwaard;G1931;10050;ChristenUnie;2406;3;
Krimpenerwaard;G1931;10050;Partij van de Arbeid (P.v.d.A.);1938;2;
Krimpenerwaard;G1931;10050;Democraten 66 (D66);1664;2;
Laarbeek;G1659;10173;PNL (Partij Nieuw Laarbeek);4120;9;
Laarbeek;G1659;10173;De Werkgroep;2020;4;
Laarbeek;G1659;10173;Algemeen Belang Laarbeek;1668;3;
Laarbeek;G1659;10173;CDA;1098;2;
Laarbeek;G1659;10173;Partij van de Arbeid (P.v.d.A.);568;1;
Laarbeek;G1659;10173;Blanco lijst 6;285;;
Landerd;G1685;10276;Maashorst Vooruit;1731;4;
Landerd;G1685;10276;DS 97;1586;4;
Landerd;G1685;10276;Progressief Landerd;1520;3;
Landerd;G1685;10276;RPP;1181;3;
Landerd;G1685;10276;CDA;921;2;
Landerd;G1685;10276;VVD;488;1;
Landgraaf;G0882;11335;GBBL Ubach over Worms;2848;5;
Landgraaf;G0882;11335;GBBL Schaesberg;2240;4;
Landgraaf;G0882;11335;Blanco lijst 11;2124;4;
Landgraaf;G0882;11335;CDA;1684;3;
Landgraaf;G0882;11335;Partij van de Arbeid (P.v.d.A.);1563;2;
Landgraaf;G0882;11335;SP (Socialistische Partij);1303;2;
Landgraaf;G0882;11335;Ouderen Partij Landgraaf;1207;2;
Landgraaf;G0882;11335;Blanco lijst 8;1051;1;
Landgraaf;G0882;11335;VVD;886;1;
Landgraaf;G0882;11335;GROENLINKS;749;1;
Landgraaf;G0882;11335;Democraten 66 (D66);459;;
Landsmeer;G0415;11225;VVD;1200;3;
Landsmeer;G0415;11225;Democraten 66 (D66);1082;3;
Landsmeer;G0415;11225;Lokaal Landsmeer;1039;3;
Landsmeer;G0415;11225;GROENLINKS;801;2;
Landsmeer;G0415;11225;Positief Landsmeer;730;2;
Landsmeer;G0415;11225;CDA;529;1;
Landsmeer;G0415;11225;Partij van de Arbeid (P.v.d.A.);451;1;
Langedijk;G0416;10955;Dorpsbelang Langedijk;2239;4;
Langedijk;G0416;10955;VVD;2147;4;
Langedijk;G0416;10955;Kleurrijk Langedijk;1709;3;
Langedijk;G0416;10955;GROENLINKS;1441;2;
Langedijk;G0416;10955;Senioren Langedijk;1162;2;
Langedijk;G0416;10955;CDA;1156;2;
Langedijk;G0416;10955;Hart voor Langedijk-D66;1100;2;
Langedijk;G0416;10955;ChristenUnie;851;1;
Langedijk;G0416;10955;Partij van de Arbeid (P.v.d.A.);689;1;
Lansingerland;G1621;10139;Leefbaar 3B;6708;9;
Lansingerland;G1621;10139;VVD;5086;7;
Lansingerland;G1621;10139;CDA;4345;5;
Lansingerland;G1621;10139;WIJ Lansingerland;2444;3;
Lansingerland;G1621;10139;ChristenUnie;2432;3;
Lansingerland;G1621;10139;Democraten 66 (D66);2367;3;
Lansingerland;G1621;10139;GROENLINKS;1774;2;
Lansingerland;G1621;10139;Partij van de Arbeid (P.v.d.A.);1394;1;
Lansingerland;G1621;10139;Partij Neeleman;577;;
Laren;G0417;10649;LARENS BEHOUD;2177;6;
Laren;G0417;10649;Liberaal Laren;1369;4;
Laren;G0417;10649;VVD;1106;3;
