Gemeente;Code;AmsterdamseCode;Partij;AantalStemmen;AantalZetels;
Groningen;G0014;10426;Partij voor het Noorden;4282;2;
Groningen;G0014;10426;PVV (Partij voor de Vrijheid);2234;1;
Groningen;G0014;10426;Forum voor Democratie;1751;0;
Groningen;G0014;10426;Belang van Nederland (BVNL);844;0;
Groningen;G0014;10426;Partij van de Zuinigheid;706;0;
Groningen;G0014;10426;Blanco (Dokter, T.);100;0;
Gulpen-Wittem;G1729;11032;PRO Gulpen-Wittem;2127;4;
Gulpen-Wittem;G1729;11032;Fractie Franssen;1986;4;
Gulpen-Wittem;G1729;11032;Balans Gulpen Wittem;1439;3;
Gulpen-Wittem;G1729;11032;CDA;1373;3;
Gulpen-Wittem;G1729;11032;Van der Laan/DOE'22;645;1;
Haaksbergen;G0158;11435;CDA;2839;5;
Haaksbergen;G0158;11435;Nieuw Haaksbergen;2495;5;
Haaksbergen;G0158;11435;Team DAP (Dé Actieve Partij Haaksbergen);1672;3;
Haaksbergen;G0158;11435;VVD;1496;2;
Haaksbergen;G0158;11435;Partij van de Arbeid (P.v.d.A.);1391;2;
Haaksbergen;G0158;11435;D66;1001;2;
Haarlem;G0392;10357;Partij van de Arbeid (P.v.d.A.);10984;7;
Haarlem;G0392;10357;GROENLINKS;9703;6;
Haarlem;G0392;10357;D66;8684;5;
Haarlem;G0392;10357;VVD;7366;5;
Haarlem;G0392;10357;Partij voor de Dieren;4233;2;
Haarlem;G0392;10357;CDA;3500;2;
Haarlem;G0392;10357;OPHaarlem;3299;2;
Haarlem;G0392;10357;SP (Socialistische Partij);2978;2;
Haarlem;G0392;10357;Jouw Haarlem;2927;2;
Haarlem;G0392;10357;Hart voor Haarlem;2436;1;
Haarlem;G0392;10357;Actiepartij;1841;1;
Haarlem;G0392;10357;Trots op Nederland (TROTS);1789;1;
Haarlem;G0392;10357;ChristenUnie;1588;1;
Haarlem;G0392;10357;Belang Van Nederland (BVNL);1526;1;
Haarlem;G0392;10357;Forum voor Democratie;1450;1;
Haarlem;G0392;10357;50PLUS;1112;0;
Haarlem;G0392;10357;DENK;919;0;
Haarlem;G0392;10357;Blanco (Vonck, P.H.);438;0;
Haarlemmermeer;G0394;11387;VVD;11109;8;
Haarlemmermeer;G0394;11387;Haarlemmermeerse Actieve Politiek (HAP);7871;6;
Haarlemmermeer;G0394;11387;GROENLINKS;6526;5;
Haarlemmermeer;G0394;11387;D66;5996;4;
Haarlemmermeer;G0394;11387;CDA;4926;3;
Haarlemmermeer;G0394;11387;Forza! Haarlemmermeer;4119;3;
Haarlemmermeer;G0394;11387;Partij van de Arbeid (P.v.d.A.);3857;3;
Haarlemmermeer;G0394;11387;Sociaal Rechts Haarlemmermeer;3202;2;
Haarlemmermeer;G0394;11387;ChristenUnie-SGP;2209;1;
Haarlemmermeer;G0394;11387;Forum voor Democratie;1835;1;
Haarlemmermeer;G0394;11387;Belang van Nederland (BVNL);1640;1;
Haarlemmermeer;G0394;11387;EEN Haarlemmermeer;1619;1;
Haarlemmermeer;G0394;11387;GEZOND Haarlemmermeer;1355;1;
Haarlemmermeer;G0394;11387;Blanco (Jankie, C.);569;0;
Halderberge;G1655;10397;VVD;3951;8;
Halderberge;G1655;10397;Lokaal Halderberge;2662;6;
Halderberge;G1655;10397;WOS;2205;4;
Halderberge;G1655;10397;CDA;1209;2;
Halderberge;G1655;10397;D66;1053;2;
Halderberge;G1655;10397;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;759;1;
Hardenberg;G0160;10174;CDA;8148;11;
Hardenberg;G0160;10174;OpKoers.nu;5625;7;
Hardenberg;G0160;10174;ChristenUnie;5019;7;
Hardenberg;G0160;10174;VVD;2405;3;
Hardenberg;G0160;10174;Partij van de Arbeid (PvdA);1996;2;
Hardenberg;G0160;10174;D66;1292;1;
Hardenberg;G0160;10174;GROENLINKS;1120;1;
Hardenberg;G0160;10174;50PLUS;1022;1;
Harderwijk;G0243;10786;Harderwijk Anders;6388;10;
Harderwijk;G0243;10786;ChristenUnie;2975;4;
Harderwijk;G0243;10786;VVD;2441;3;
Harderwijk;G0243;10786;CDA;2084;3;
Harderwijk;G0243;10786;GEMEENTEBELANG HARDERWIJK/HIERDEN;1939;3;
Harderwijk;G0243;10786;D66;1489;2;
Harderwijk;G0243;10786;Partij van de Arbeid (P.v.d.A.);1362;2;
Harderwijk;G0243;10786;GROENLINKS;1157;1;
Harderwijk;G0243;10786;Staatkundig Gereformeerde Partij (SGP);861;1;
Harderwijk;G0243;10786;Blanco (Looman, P.);370;0;
Hardinxveld-Giessendam;G0523;10167;T@B;2376;5;
Hardinxveld-Giessendam;G0523;10167;Staatkundig Gereformeerde Partij (SGP);2359;5;
Hardinxveld-Giessendam;G0523;10167;ChristenUnie;1985;4;
Hardinxveld-Giessendam;G0523;10167;Partij van de Arbeid (P.v.d.A.);829;2;
Hardinxveld-Giessendam;G0523;10167;CDA;796;1;
Hardinxveld-Giessendam;G0523;10167;D66;364;0;
Hardinxveld-Giessendam;G0523;10167;JEZUS LEEFT;100;0;
Harlingen;G0072;10909;Partij van de Arbeid (P.v.d.A.);1424;4;
Harlingen;G0072;10909;Harlinger Belang;1234;3;
Harlingen;G0072;10909;CDA;1151;3;
Harlingen;G0072;10909;VVD;929;2;
Harlingen;G0072;10909;WAD'N PARTIJ Harlingen;607;2;
Harlingen;G0072;10909;HOOP;509;1;
Harlingen;G0072;10909;GROENLINKS;388;1;
Harlingen;G0072;10909;D66;304;1;
Harlingen;G0072;10909;ChristenUnie;233;0;
Harlingen;G0072;10909;JEZUS LEEFT;57;0;
Hattem;G0244;10673;HattemCentraal;1685;4;
Hattem;G0244;10673;ChristenUnie;1597;4;
Hattem;G0244;10673;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;1155;3;
Hattem;G0244;10673;CDA;1006;2;
Hattem;G0244;10673;VVD;601;1;
Hattem;G0244;10673;D66;395;1;
Heemskerk;G0396;10679;Heemskerk Lokaal;4820;9;
Heemskerk;G0396;10679;D66;1895;3;
Heemskerk;G0396;10679;VVD;1817;3;
Heemskerk;G0396;10679;Liberaal Heemskerk;1720;3;
Heemskerk;G0396;10679;GROENLINKS;1651;3;
Heemskerk;G0396;10679;CDA;1548;2;
Heemskerk;G0396;10679;Partij van de Arbeid (P.v.d.A.);1273;2;
Heemstede;G0397;11288;VVD;3137;5;
Heemstede;G0397;11288;Heemsteeds Burger Belang;2875;5;
Heemstede;G0397;11288;D66;2557;4;
Heemstede;G0397;11288;GROENLINKS;1871;3;
Heemstede;G0397;11288;CDA;1270;2;
Heemstede;G0397;11288;Partij van de Arbeid (P.v.d.A.);1179;2;
Heemstede;G0397;11288;SamenSterkHeemstede;562;0;
Heerde;G0246;10291;Gemeentebelang-Boeren Partij (GBP);1986;4;
Heerde;G0246;10291;CDA;1985;4;
Heerde;G0246;10291;ChristenUnie-SGP;1830;3;
Heerde;G0246;10291;D66 / GROENLINKS;1230;2;
Heerde;G0246;10291;Partij van de Arbeid (P.v.d.A.);927;2;
Heerde;G0246;10291;VVD;862;2;
Heerenveen;G0074;10680;Partij van de Arbeid (P.v.d.A.);4278;7;
Heerenveen;G0074;10680;VVD;2605;4;
Heerenveen;G0074;10680;FNP;2341;3;
Heerenveen;G0074;10680;Heerenveen Lokaal;2303;3;
Heerenveen;G0074;10680;GROENLINKS;2068;3;
Heerenveen;G0074;10680;CDA;2049;3;
Heerenveen;G0074;10680;D66;1764;3;
Heerenveen;G0074;10680;SP (Socialistische Partij);1527;2;
Heerenveen;G0074;10680;GemeenteBelangen;1519;2;
Heerenveen;G0074;10680;ChristenUnie;924;1;
Heerenveen;G0074;10680;Blanco (van der Kooij, P.);224;0;
Heerenveen;G0074;10680;JEZUS LEEFT;162;0;
Heerlen;G0917;10902;Ouderen Partij Heerlen (OPH);5845;8;
Heerlen;G0917;10902;SP (Socialistische Partij);5346;8;
Heerlen;G0917;10902;CDA;3369;5;
Heerlen;G0917;10902;Jongerenpartij Heerlen;2211;3;
Heerlen;G0917;10902;Partij Hoensbroeks Belang;1920;2;
Heerlen;G0917;10902;VVD;1855;2;
Heerlen;G0917;10902;PVV (Partij voor de Vrijheid);1625;2;
Heerlen;G0917;10902;D66;1516;2;
Heerlen;G0917;10902;Partij voor de Dieren;1317;1;
Heerlen;G0917;10902;Forum voor Democratie;1304;1;
Heerlen;G0917;10902;GROENLINKS;1257;1;
Heerlen;G0917;10902;Hart Leers;1116;1;
Heerlen;G0917;10902;Partij van de Arbeid (P.v.d.A.);946;1;
Heerlen;G0917;10902;Stadspartij;659;0;
Heerlen;G0917;10902;JEZUS LEEFT;144;0;
Heeze-Leende;G1658;10462;Lokaal Heeze-Leende;1605;4;
Heeze-Leende;G1658;10462;Algemeen belang Heeze-Leende (AbHL);1312;3;
Heeze-Leende;G1658;10462;CDA;1114;3;
Heeze-Leende;G1658;10462;VVD;989;2;
Heeze-Leende;G1658;10462;GROENLINKS;934;2;
Heeze-Leende;G1658;10462;Partij voor Oud en Jong (PvOJ);774;2;
Heeze-Leende;G1658;10462;D66;557;1;
Heeze-Leende;G1658;10462;Partij van de Arbeid (P.v.d.A.);315;0;
Heiloo;G0399;10793;Heiloo-2000;2950;5;
Heiloo;G0399;10793;Partij van de Arbeid (P.v.d.A.);2087;3;
Heiloo;G0399;10793;VVD;1894;3;
Heiloo;G0399;10793;D66;1651;3;
Heiloo;G0399;10793;Gemeentebelangen Heiloo;1370;2;
Heiloo;G0399;10793;CDA;1366;2;
Heiloo;G0399;10793;Heiloo Lokaal;948;1;
Hellendoorn;G0163;10806;Lokaal Hellendoorn;8603;13;
Hellendoorn;G0163;10806;CDA;3104;5;
Hellendoorn;G0163;10806;GROENLINKS;1691;2;
Hellendoorn;G0163;10806;VVD;1524;2;
Hellendoorn;G0163;10806;ChristenUnie;1131;1;
Hellendoorn;G0163;10806;D66;717;1;
Hellendoorn;G0163;10806;Partij van de Arbeid (P.v.d.A.);648;1;
Helmond;G0794;10932;GROENLINKS;4887;7;
Helmond;G0794;10932;VVD;4763;6;
Helmond;G0794;10932;Helder Helmond;3542;5;
Helmond;G0794;10932;SP (Socialistische Partij);2554;3;
Helmond;G0794;10932;CDA;2449;3;
Helmond;G0794;10932;D66;2203;3;
Helmond;G0794;10932;Lokaal sterk;2018;2;
Helmond;G0794;10932;50PLUS;1530;2;
Helmond;G0794;10932;Partij van de Arbeid (P.v.d.A.);1394;2;
Helmond;G0794;10932;Forum voor Democratie;1374;2;
Helmond;G0794;10932;DENK;731;1;
Helmond;G0794;10932;MÌ HELLEMONDERS;721;1;
Helmond;G0794;10932;plan!;544;0;
Helmond;G0794;10932;ChristenUnie;314;0;
Hendrik-Ido-Ambacht;G0531;10416;SGP-ChristenUnie;3760;7;
Hendrik-Ido-Ambacht;G0531;10416;Gemeente Belangen;2122;4;
Hendrik-Ido-Ambacht;G0531;10416;VVD;1895;3;
Hendrik-Ido-Ambacht;G0531;10416;Realistisch Ambacht;1277;2;
Hendrik-Ido-Ambacht;G0531;10416;CDA;1186;2;
Hendrik-Ido-Ambacht;G0531;10416;Partij van de Arbeid (P.v.d.A.);1139;2;
Hendrik-Ido-Ambacht;G0531;10416;D66;1079;2;
Hendrik-Ido-Ambacht;G0531;10416;ECHT VOOR AMBACHT (E.V.A.);805;1;
Hendrik-Ido-Ambacht;G0531;10416;A.U.B.;292;0;
Hengelo;G0164;10907;Burger Belangen;5393;7;
Hengelo;G0164;10907;VVD;3853;5;
Hengelo;G0164;10907;SP (Socialistische Partij);3170;4;
Hengelo;G0164;10907;CDA;3056;3;
Hengelo;G0164;10907;Partij van de Arbeid (P.v.d.A.);2685;3;
Hengelo;G0164;10907;GROENLINKS;2538;3;
Hengelo;G0164;10907;D66;2519;3;
Hengelo;G0164;10907;LokaalHengelo;2305;2;
Hengelo;G0164;10907;Pro Hengelo;2221;2;
Hengelo;G0164;10907;PVV (Partij voor de Vrijheid);1616;2;
Hengelo;G0164;10907;Hengelose Burgers (VPOR);1455;1;
Hengelo;G0164;10907;ChristenUnie;965;1;
Hengelo;G0164;10907;Forum voor Democratie;810;1;
Hengelo;G0164;10907;R3;246;0;
Hengelo;G0164;10907;JEZUS LEEFT;153;0;
Het Hogeland;G1966;10246;GemeenteBelangen Het Hogeland;5163;8;
Het Hogeland;G1966;10246;Partij van de Arbeid (P.v.d.A.);2974;4;
Het Hogeland;G1966;10246;CDA;2862;4;
Het Hogeland;G1966;10246;ChristenUnie;2849;4;
Het Hogeland;G1966;10246;GROENLINKS;2531;3;
Het Hogeland;G1966;10246;Hogeland Lokaal Centraal;2147;3;
Het Hogeland;G1966;10246;Lokaal Sociaal;1628;2;
Het Hogeland;G1966;10246;VVD;1243;1;
Heumen;G0252;10600;Democraten Gemeente Heumen;2819;6;
Heumen;G0252;10600;GROENLINKS;1069;2;
Heumen;G0252;10600;VVD;976;2;
Heumen;G0252;10600;CDA;881;2;
Heumen;G0252;10600;Partij van de Arbeid (P.v.d.A.);865;2;
Heumen;G0252;10600;D66;812;2;
Heumen;G0252;10600;De Kiezersclub;644;1;
Heusden;G0797;10307;DMP Heusden;4000;7;
Heusden;G0797;10307;Gemeentebelangen;3411;6;
Heusden;G0797;10307;Heusden één;2107;4;
Heusden;G0797;10307;Heusden Transparant;1869;3;
Heusden;G0797;10307;VVD;1830;3;
Heusden;G0797;10307;GROENLINKS / Partij van de Arbeid (P.v.d.A.);1546;2;
Heusden;G0797;10307;CDA;1340;2;
Heusden;G0797;10307;Heusden Verbindt;917;1;
Heusden;G0797;10307;D66;784;1;
Hillegom;G0534;11236;BEVOLKINGSBELANGEN HILLEGOM (BBH);3499;8;
Hillegom;G0534;11236;Bloeiend Hillegom;1678;3;
Hillegom;G0534;11236;D66;1130;2;
Hillegom;G0534;11236;CDA;938;2;
Hillegom;G0534;11236;VVD;860;2;
Hillegom;G0534;11236;GROENLINKS;811;1;
Hillegom;G0534;11236;Hart voor Hillegom;483;1;
Hilvarenbeek;G0798;11297;HOI Werkt;3879;9;
Hilvarenbeek;G0798;11297;VVD;2295;5;
Hilvarenbeek;G0798;11297;CDA;1361;3;
Hilversum;G0402;11285;Hart voor Hilversum;6678;8;
Hilversum;G0402;11285;D66;6257;7;
Hilversum;G0402;11285;VVD;4927;5;
Hilversum;G0402;11285;GROENLINKS;4062;4;
Hilversum;G0402;11285;CDA;3313;4;
Hilversum;G0402;11285;Democraten Hilversum;2475;3;
Hilversum;G0402;11285;Partij van de Arbeid (P.v.d.A.);2438;2;
Hilversum;G0402;11285;SP (Socialistische Partij);2002;2;
Hilversum;G0402;11285;ChristenUnie;1615;1;
Hilversum;G0402;11285;Belang van Nederland (BVNL);1016;1;
Hilversum;G0402;11285;Hilversums Lokaal Belang;585;0;
Hilversum;G0402;11285;Leefbaar Hilversum;465;0;
Hoeksche Waard;G1963;10222;CDA;5958;6;
Hoeksche Waard;G1963;10222;Lokalen Hoeksche Waard;5140;5;
Hoeksche Waard;G1963;10222;Staatkundig Gereformeerde Partij (SGP);4959;5;
Hoeksche Waard;G1963;10222;VVD;4649;5;
Hoeksche Waard;G1963;10222;VoorWaards Hoeksche Waard;3685;4;
Hoeksche Waard;G1963;10222;ChristenUnie;2408;2;
Hoeksche Waard;G1963;10222;Partij van de Arbeid (P.v.d.A.);2402;2;
Hoeksche Waard;G1963;10222;GROENLINKS;2282;2;
Hoeksche Waard;G1963;10222;Constructief Hoeksche Waard;2235;2;
Hoeksche Waard;G1963;10222;D66;2113;2;
Hoeksche Waard;G1963;10222;BurgerBelangen Hoeksche Waard;1347;1;
Hoeksche Waard;G1963;10222;Waardig Ouder Worden (WOW) HW;1149;1;
Hof van Twente;G1735;10076;CDA;4499;7;
Hof van Twente;G1735;10076;Gemeente Belangen;3006;5;
Hof van Twente;G1735;10076;VVD;2859;4;
Hof van Twente;G1735;10076;In Beweging;1912;3;
Hof van Twente;G1735;10076;Partij van de Arbeid (P.v.d.A.);1844;3;
Hof van Twente;G1735;10076;D66;1282;2;
Hof van Twente;G1735;10076;SP (Socialistische Partij);760;1;
Hollands Kroon;G1911;10344;Onafhankelijk Hollands Kroon;5008;8;
Hollands Kroon;G1911;10344;CDA;2808;5;
Hollands Kroon;G1911;10344;VVD;2321;4;
Hollands Kroon;G1911;10344;SHK;2305;4;
Hollands Kroon;G1911;10344;GROENLINKS;1663;2;
Hollands Kroon;G1911;10344;Partij van de Arbeid (P.v.d.A.);1488;2;
Hollands Kroon;G1911;10344;LADA & ANDERS !;1337;2;
Hollands Kroon;G1911;10344;D66;1129;2;
Hoogeveen;G0118;10839;Gemeentebelangen Hoogeveen e.o.;4420;7;
Hoogeveen;G0118;10839;CDA;3528;6;
Hoogeveen;G0118;10839;Partij van de Arbeid (P.v.d.A.);3478;5;
Hoogeveen;G0118;10839;VVD;2315;3;
Hoogeveen;G0118;10839;ChristenUnie;2241;3;
Hoogeveen;G0118;10839;SP (Socialistische Partij);1542;2;
Hoogeveen;G0118;10839;Forum voor Democratie;1531;2;
Hoogeveen;G0118;10839;D66;1091;1;
Hoogeveen;G0118;10839;Staatkundig Gereformeerde Partij (SGP);823;1;
Hoogeveen;G0118;10839;GROENLINKS;704;1;
Hoorn;G0405;11392;Fractie Tonnaer;3994;5;
Hoorn;G0405;11392;Hoorn Lokaal;3079;4;
Hoorn;G0405;11392;GROENLINKS;2796;4;
Hoorn;G0405;11392;ÉénHoorn;2779;4;
Hoorn;G0405;11392;CDA;2680;3;
Hoorn;G0405;11392;VVD;2500;3;
Hoorn;G0405;11392;D66;2177;3;
Hoorn;G0405;11392;Partij van de Arbeid (P.v.d.A.);2145;3;
Hoorn;G0405;11392;Sociaal Hoorn;1835;2;
Hoorn;G0405;11392;Liberaal Hoorn;1749;2;
Hoorn;G0405;11392;De Realistische Partij (DRP);961;1;
Hoorn;G0405;11392;ChristenUnie;680;1;
Horst aan de Maas;G1507;11108;CDA;4570;7;
Horst aan de Maas;G1507;11108;Essentie;3581;5;
Horst aan de Maas;G1507;11108;D66 / GROENLINKS;2860;4;
Horst aan de Maas;G1507;11108;Partij van de Arbeid (P.v.d.A.);2678;4;
Horst aan de Maas;G1507;11108;Perspectief Horst aan de Maas;2260;3;
Horst aan de Maas;G1507;11108;VVD;1720;2;
Horst aan de Maas;G1507;11108;Belang van Nederland (BVNL);1559;2;
Houten;G0321;10230;Inwonerspartij Toekomst Houten;5109;8;
Houten;G0321;10230;D66;3184;4;
Houten;G0321;10230;GROENLINKS;2642;4;
Houten;G0321;10230;NatúúrlijkHouten;2554;4;
Houten;G0321;10230;VVD;2473;3;
Houten;G0321;10230;CDA;2149;3;
Houten;G0321;10230;Staatkundig Gereformeerde Partij (SGP);1765;2;
Houten;G0321;10230;ChristenUnie;1185;1;
Houten;G0321;10230;Partij van de Arbeid (P.v.d.A.);1172;1;
Houten;G0321;10230;Houten Anders!;1002;1;
Huizen;G0406;11170;VVD;2869;5;
Huizen;G0406;11170;Leefbaar Huizen;2646;4;
Huizen;G0406;11170;Dorpsbelangen Huizen;2309;4;
Huizen;G0406;11170;CDA;2185;3;
Huizen;G0406;11170;D66;2070;3;
Huizen;G0406;11170;GROENLINKS;1644;2;
Huizen;G0406;11170;Partij van de Arbeid (P.v.d.A.);1574;2;
Huizen;G0406;11170;ChristenUnie;1337;2;
Huizen;G0406;11170;Staatkundig Gereformeerde Partij (SGP);833;1;
Huizen;G0406;11170;Transparant Huizen;682;1;
Hulst;G0677;11408;Algemeen Belang Groot Hulst;3876;7;
Hulst;G0677;11408;CDA;2180;4;
Hulst;G0677;11408;Groot Hontenisse - Hulst;1567;3;
Hulst;G0677;11408;Partij van de Arbeid (P.v.d.A.);1384;2;
Hulst;G0677;11408;HulstPLUS;1086;2;
Hulst;G0677;11408;VVD;889;1;
Hulst;G0677;11408;D66;642;1;
Hulst;G0677;11408;Forum voor Democratie;525;1;
IJsselstein;G0353;10152;LDIJ;4814;9;
IJsselstein;G0353;10152;VVD;2039;4;
IJsselstein;G0353;10152;CDA;1678;3;
IJsselstein;G0353;10152;GROENLINKS;1444;2;
IJsselstein;G0353;10152;D66;1379;2;
IJsselstein;G0353;10152;Partij van de Arbeid (P.v.d.A.);1211;2;
IJsselstein;G0353;10152;ChristenUnie;686;1;
Kaag en Braassem;G1884;10349;PRO Kaag en Braassem;4192;7;
Kaag en Braassem;G1884;10349;CDA;2414;4;
Kaag en Braassem;G1884;10349;Samen voor Kaag & Braassem;2123;4;
Kaag en Braassem;G1884;10349;D66;1719;3;
Kaag en Braassem;G1884;10349;VVD;1625;3;
Kampen;G0166;10253;ChristenUnie;5074;6;
Kampen;G0166;10253;Staatkundig Gereformeerde Partij (SGP);3636;4;
Kampen;G0166;10253;CDA;3305;4;
Kampen;G0166;10253;Gemeente Belang Kampen;3209;4;
Kampen;G0166;10253;Kampen Sociaal;2257;3;
Kampen;G0166;10253;GROENLINKS;2202;3;
Kampen;G0166;10253;D66;1937;2;
Kampen;G0166;10253;Hart voor Kampen;1652;2;
Kampen;G0166;10253;VVD;1546;2;
Kampen;G0166;10253;Partij van de Arbeid (P.v.d.A.);990;1;
Kapelle;G0678;11223;VVD;1616;3;
Kapelle;G0678;11223;Gemeentebelang;1294;3;
Kapelle;G0678;11223;Staatkundig Gereformeerde Partij (SGP);1182;3;
Kapelle;G0678;11223;CDA;914;2;
Kapelle;G0678;11223;Partij van de Arbeid (P.v.d.A.);818;2;
Kapelle;G0678;11223;ChristenUnie;533;1;
Kapelle;G0678;11223;D66;482;1;
Katwijk;G0537;10707;DURF;7269;9;
Katwijk;G0537;10707;CDA;5565;7;
Katwijk;G0537;10707;Staatkundig Gereformeerde Partij (SGP);4211;5;
Katwijk;G0537;10707;ChristenUnie;3588;4;
Katwijk;G0537;10707;Partij van de Arbeid (P.v.d.A.);2670;3;
Katwijk;G0537;10707;VVD;2237;2;
Katwijk;G0537;10707;GemeenteBelangen;1426;1;
Katwijk;G0537;10707;KiesKatwijk;1137;1;
Katwijk;G0537;10707;D66;984;1;
Katwijk;G0537;10707;Hart Voor Katwijk;625;0;
Katwijk;G0537;10707;JEZUS LEEFT;204;0;
Kerkrade;G0928;10313;Burgerbelangen;5551;11;
Kerkrade;G0928;10313;Ons Kerkrade;2513;4;
Kerkrade;G0928;10313;Partij van de Arbeid (P.v.d.A.);1751;3;
Kerkrade;G0928;10313;Lokaal Alternatief;1559;3;
Kerkrade;G0928;10313;SP (Socialistische Partij);1474;2;
Kerkrade;G0928;10313;Ouderenpartij Kerkrade;1205;2;
Kerkrade;G0928;10313;CDA;1166;2;
Kerkrade;G0928;10313;VVD;666;1;
Kerkrade;G0928;10313;Hart voor Vrijheid;559;1;
Koggenland;G1598;10354;VVD;3171;6;
Koggenland;G1598;10354;GBK;2611;5;
Koggenland;G1598;10354;CDA;2320;5;
Koggenland;G1598;10354;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;1208;2;
Koggenland;G1598;10354;D66;715;1;
Krimpen aan den IJssel;G0542;10859;Leefbaar Krimpen;3499;6;
Krimpen aan den IJssel;G0542;10859;Staatkundig Gereformeerde Partij (SGP);3005;5;
Krimpen aan den IJssel;G0542;10859;Stem van Krimpen;2213;4;
Krimpen aan den IJssel;G0542;10859;Krimpens Belang;1432;2;
Krimpen aan den IJssel;G0542;10859;ChristenUnie;1029;1;
Krimpen aan den IJssel;G0542;10859;VVD;900;1;
Krimpen aan den IJssel;G0542;10859;CDA;843;1;
Krimpen aan den IJssel;G0542;10859;Partij van de Arbeid (P.v.d.A.);780;1;
Krimpen aan den IJssel;G0542;10859;GROENLINKS;512;0;
Krimpen aan den IJssel;G0542;10859;D66;499;0;
Krimpenerwaard;G1931;10050;Gemeente Belang Krimpenerwaard (VGBK);5378;7;
Krimpenerwaard;G1931;10050;Staatkundig Gereformeerde Partij (SGP);4035;5;
Krimpenerwaard;G1931;10050;Leefbaar Krimpenerwaard;3287;4;
Krimpenerwaard;G1931;10050;Pro Krimpenerwaard;2917;3;
Krimpenerwaard;G1931;10050;CDA;2687;3;
Krimpenerwaard;G1931;10050;VVD;2545;3;
Krimpenerwaard;G1931;10050;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;1946;2;
Krimpenerwaard;G1931;10050;ChristenUnie;1907;2;
Krimpenerwaard;G1931;10050;D66;1332;1;
Krimpenerwaard;G1931;10050;Lokaal op 1;1005;1;
Laarbeek;G1659;10173;PNL Partij Nieuw Laarbeek;2884;6;
Laarbeek;G1659;10173;De Werkgroep;1815;4;
Laarbeek;G1659;10173;Algemeen Belang Laarbeek;1691;4;
Laarbeek;G1659;10173;CDA;987;2;
Laarbeek;G1659;10173;Ouderen Appèl - Hart voor Laarbeek;917;2;
Laarbeek;G1659;10173;Partij van de Arbeid (P.v.d.A.);762;1;
Landgraaf;G0882;11335;GBBL Ubach over Worms;2511;4;
Landgraaf;G0882;11335;GBBL Schaesberg;2133;4;
Landgraaf;G0882;11335;CDA;2079;4;
Landgraaf;G0882;11335;GBBL Nieuwenhagen;2003;3;
Landgraaf;G0882;11335;PVV (Partij voor de Vrijheid);1539;3;
Landgraaf;G0882;11335;Ouderen Partij Landgraaf;1400;2;
Landgraaf;G0882;11335;SP (Socialistische Partij);1062;2;
Landgraaf;G0882;11335;VVD;896;1;
Landgraaf;G0882;11335;Partij van de Arbeid (P.v.d.A.);716;1;
Landgraaf;G0882;11335;GROENLINKS;634;1;
Landsmeer;G0415;11225;Lokaal Landsmeer;1633;4;
Landsmeer;G0415;11225;D66;919;3;
Landsmeer;G0415;11225;VVD;742;2;
Landsmeer;G0415;11225;GROENLINKS;686;2;
Landsmeer;G0415;11225;Positief Landsmeer;619;2;
Landsmeer;G0415;11225;Partij van de Arbeid (P.v.d.A.);471;1;
Landsmeer;G0415;11225;CDA;288;1;
Landsmeer;G0415;11225;Lijst Hop en Honing;139;0;
Lansingerland;G1621;10139;WIJ Lansingerland;5281;7;
Lansingerland;G1621;10139;Leefbaar 3B;5241;7;
Lansingerland;G1621;10139;CDA;4913;6;
Lansingerland;G1621;10139;VVD;3630;5;
Lansingerland;G1621;10139;D66;2390;3;
Lansingerland;G1621;10139;ChristenUnie;2171;3;
Lansingerland;G1621;10139;GROENLINKS;1406;1;
Lansingerland;G1621;10139;Partij van de Arbeid (P.v.d.A.);1286;1;
Laren;G0417;10649;Larens Behoud;1660;4;
Laren;G0417;10649;VVD;1397;4;
Laren;G0417;10649;Liberaal Laren;796;2;
Laren;G0417;10649;Groen Laren;673;2;
Laren;G0417;10649;D66;591;2;
Laren;G0417;10649;CDA;396;1;
Leeuwarden;G0080;11228;Partij van de Arbeid (P.v.d.A.);9730;8;
Leeuwarden;G0080;11228;GROENLINKS;9034;7;
Leeuwarden;G0080;11228;FNP;5799;4;
Leeuwarden;G0080;11228;Gemeentebelangen (GBL);5231;4;
Leeuwarden;G0080;11228;CDA;4946;4;
Leeuwarden;G0080;11228;VVD;4436;3;
Leeuwarden;G0080;11228;LIJST058;4306;3;
Leeuwarden;G0080;11228;D66;3614;3;
Leeuwarden;G0080;11228;ChristenUnie;2478;2;
Leeuwarden;G0080;11228;Forum voor Democratie;2149;1;
Leiden;G0546;10702;GROENLINKS;12521;10;
Leiden;G0546;10702;D66;8647;6;
Leiden;G0546;10702;VVD;6367;5;
Leiden;G0546;10702;Partij van de Arbeid (P.v.d.A.);5546;4;
Leiden;G0546;10702;Partij voor de Dieren;4948;4;
Leiden;G0546;10702;Partij Sleutelstad: De Leidse Lijst;4313;3;
Leiden;G0546;10702;Studenten voor Leiden (SVL);3122;2;
Leiden;G0546;10702;CDA;3097;2;
Leiden;G0546;10702;SP (Socialistische Partij);2874;2;
Leiden;G0546;10702;ChristenUnie;2024;1;
Leiden;G0546;10702;Klimaatactie Nu;1062;0;
